2024-05-23 18:12:34,543 INFO    StreamThr :1919440 [internal.py:wandb_internal():85] W&B internal server running at pid: 1919440, started at: 2024-05-23 18:12:34.542657
2024-05-23 18:12:34,545 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: status
2024-05-23 18:12:34,547 INFO    WriterThread:1919440 [datastore.py:open_for_write():87] open: ./wandb/run-20240523_181233-7w9azyt4/run-7w9azyt4.wandb
2024-05-23 18:12:34,548 DEBUG   SenderThread:1919440 [sender.py:send():378] send: header
2024-05-23 18:12:34,549 DEBUG   SenderThread:1919440 [sender.py:send():378] send: run
2024-05-23 18:12:34,551 INFO    SenderThread:1919440 [sender.py:_setup_resume():748] checking resume status for None/SEED_test_loo/7w9azyt4
2024-05-23 18:12:35,399 INFO    SenderThread:1919440 [dir_watcher.py:__init__():211] watching files in: ./wandb/run-20240523_181233-7w9azyt4/files
2024-05-23 18:12:35,399 INFO    SenderThread:1919440 [sender.py:_start_run_threads():1123] run started: 7w9azyt4 with start time 1716459153.64108
2024-05-23 18:12:35,415 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: check_version
2024-05-23 18:12:35,416 DEBUG   SenderThread:1919440 [sender.py:send_request():405] send_request: check_version
2024-05-23 18:12:35,822 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: run_start
2024-05-23 18:12:35,823 DEBUG   HandlerThread:1919440 [system_info.py:__init__():26] System info init
2024-05-23 18:12:35,823 DEBUG   HandlerThread:1919440 [system_info.py:__init__():41] System info init done
2024-05-23 18:12:35,823 INFO    HandlerThread:1919440 [system_monitor.py:start():194] Starting system monitor
2024-05-23 18:12:35,823 INFO    SystemMonitor:1919440 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-23 18:12:35,824 INFO    HandlerThread:1919440 [system_monitor.py:probe():214] Collecting system info
2024-05-23 18:12:35,824 INFO    SystemMonitor:1919440 [interfaces.py:start():188] Started cpu monitoring
2024-05-23 18:12:35,825 INFO    SystemMonitor:1919440 [interfaces.py:start():188] Started disk monitoring
2024-05-23 18:12:35,826 INFO    SystemMonitor:1919440 [interfaces.py:start():188] Started gpu monitoring
2024-05-23 18:12:35,826 INFO    SystemMonitor:1919440 [interfaces.py:start():188] Started memory monitoring
2024-05-23 18:12:35,827 INFO    SystemMonitor:1919440 [interfaces.py:start():188] Started network monitoring
2024-05-23 18:12:35,848 DEBUG   HandlerThread:1919440 [system_info.py:probe():150] Probing system
2024-05-23 18:12:35,849 DEBUG   HandlerThread:1919440 [system_info.py:_probe_git():135] Probing git
2024-05-23 18:12:35,856 DEBUG   HandlerThread:1919440 [system_info.py:_probe_git():143] Probing git done
2024-05-23 18:12:35,856 DEBUG   HandlerThread:1919440 [system_info.py:probe():198] Probing system done
2024-05-23 18:12:35,857 DEBUG   HandlerThread:1919440 [system_monitor.py:probe():223] {'os': 'Linux-5.19.0-40-generic-x86_64-with-glibc2.35', 'python': '3.11.3', 'heartbeatAt': '2024-05-23T10:12:35.848252', 'startedAt': '2024-05-23T10:12:33.635806', 'docker': None, 'cuda': None, 'args': ('log.run=3', 'log.proj_name=SEED_test_loo', 'data=SEED', 'model.timeFilterLen=30', 'model.dilation_array=[1,3,6,12]', 'model.seg_att=15', 'model.avgPoolLen=15', 'model.timeSmootherLen=3', 'train.gpus=[0]', 'train.valid_method=loo', 'train.num_workers=8', 'hydra/job_logging=default', 'train.iftest=False', 'mlp.wd=0.005'), 'state': 'running', 'program': '/home/ncclab/shenxinke/att_model/CLISA_Hydra/train_mlp.py', 'codePathLocal': None, 'codePath': 'train_mlp.py', 'git': {'remote': 'git@github.com:RunminGan1218/CLISA_Hydra.git', 'commit': '7aa52932c017e2d781381336081caf4bf9c8e166'}, 'email': 'shenxk@sustech.edu.cn', 'root': '/home/ncclab/shenxinke/att_model/CLISA_Hydra', 'host': 'Precision5820', 'username': 'ncclab', 'executable': '/home/ncclab/miniconda3/envs/att_model/bin/python', 'cpu_count': 18, 'cpu_count_logical': 36, 'cpu_freq': {'current': 2.284305555555556, 'min': 1200.0, 'max': 4633.333333333333}, 'cpu_freq_per_core': [{'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4700.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4700.0}, {'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 1.199, 'min': 1200.0, 'max': 4600.0}, {'current': 1.198, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4800.0}, {'current': 4.457, 'min': 1200.0, 'max': 4800.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1.199, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4700.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1.287, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4700.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4800.0}, {'current': 4.32, 'min': 1200.0, 'max': 4800.0}, {'current': 1.2, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}], 'disk': {'/': {'total': 937.5354804992676, 'used': 876.0312576293945}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 251.422119140625}}
2024-05-23 18:12:35,857 INFO    HandlerThread:1919440 [system_monitor.py:probe():224] Finished collecting system info
2024-05-23 18:12:35,857 INFO    HandlerThread:1919440 [system_monitor.py:probe():227] Publishing system info
2024-05-23 18:12:35,857 DEBUG   HandlerThread:1919440 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-23 18:12:36,401 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240523_181233-7w9azyt4/files/conda-environment.yaml
2024-05-23 18:12:42,382 DEBUG   HandlerThread:1919440 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-23 18:12:42,383 INFO    HandlerThread:1919440 [system_monitor.py:probe():229] Finished publishing system info
2024-05-23 18:12:42,383 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 18:12:42,384 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: keepalive
2024-05-23 18:12:42,384 DEBUG   SenderThread:1919440 [sender.py:send():378] send: files
2024-05-23 18:12:42,385 INFO    SenderThread:1919440 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-23 18:12:42,404 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240523_181233-7w9azyt4/files/conda-environment.yaml
2024-05-23 18:12:42,404 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240523_181233-7w9azyt4/files/wandb-metadata.json
2024-05-23 18:12:42,539 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: python_packages
2024-05-23 18:12:42,540 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: stop_status
2024-05-23 18:12:42,540 DEBUG   SenderThread:1919440 [sender.py:send_request():405] send_request: python_packages
2024-05-23 18:12:42,543 DEBUG   SenderThread:1919440 [sender.py:send_request():405] send_request: stop_status
2024-05-23 18:12:42,977 DEBUG   SenderThread:1919440 [sender.py:send():378] send: telemetry
2024-05-23 18:12:42,977 DEBUG   SenderThread:1919440 [sender.py:send():378] send: metric
2024-05-23 18:12:42,977 DEBUG   SenderThread:1919440 [sender.py:send():378] send: telemetry
2024-05-23 18:12:42,978 DEBUG   SenderThread:1919440 [sender.py:send():378] send: telemetry
2024-05-23 18:12:42,978 DEBUG   SenderThread:1919440 [sender.py:send():378] send: metric
2024-05-23 18:12:42,978 WARNING SenderThread:1919440 [sender.py:send_metric():1340] Seen metric with glob (shouldn't happen)
2024-05-23 18:12:43,367 INFO    wandb-upload_0:1919440 [upload_job.py:push():130] Uploaded file /tmp/tmpi_eqp20qwandb/f8j8b01j-wandb-metadata.json
2024-05-23 18:12:43,404 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240523_181233-7w9azyt4/files/output.log
2024-05-23 18:12:43,404 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240523_181233-7w9azyt4/files/requirements.txt
2024-05-23 18:12:44,983 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 18:12:45,406 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240523_181233-7w9azyt4/files/output.log
2024-05-23 18:12:47,545 DEBUG   SenderThread:1919440 [sender.py:send():378] send: config
2024-05-23 18:12:49,408 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240523_181233-7w9azyt4/files/output.log
2024-05-23 18:12:49,983 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 18:12:50,409 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240523_181233-7w9azyt4/files/output.log
2024-05-23 18:12:51,409 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240523_181233-7w9azyt4/files/output.log
2024-05-23 18:12:51,597 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 18:12:51,599 DEBUG   SenderThread:1919440 [sender.py:send():378] send: metric
2024-05-23 18:12:51,600 DEBUG   SenderThread:1919440 [sender.py:send():378] send: metric
2024-05-23 18:12:51,600 DEBUG   SenderThread:1919440 [sender.py:send():378] send: metric
2024-05-23 18:12:51,601 DEBUG   SenderThread:1919440 [sender.py:send():378] send: history
2024-05-23 18:12:51,601 DEBUG   SenderThread:1919440 [sender.py:send_request():405] send_request: summary_record
2024-05-23 18:12:51,601 INFO    SenderThread:1919440 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 18:12:52,037 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-23 18:12:52,038 DEBUG   SenderThread:1919440 [sender.py:send_request():405] send_request: log_artifact
2024-05-23 18:12:52,041 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 18:12:52,409 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240523_181233-7w9azyt4/files/wandb-summary.json
2024-05-23 18:12:53,410 INFO    Thread-108:1919440 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240523_181233-7w9azyt4/files/output.log
2024-05-23 18:12:54,665 INFO    wandb-upload_0:1919440 [upload_job.py:push():88] Uploaded file /home/ncclab/.local/share/wandb/artifacts/staging/tmp_tylgal7
2024-05-23 18:12:55,593 INFO    SenderThread:1919440 [sender.py:send_request_log_artifact():1455] logged artifact model-7w9azyt4 - {'id': 'QXJ0aWZhY3Q6ODQ3MjU0NTAy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3ODMxMzc3OQ==', 'latestArtifact': None}}
2024-05-23 18:12:55,593 DEBUG   SenderThread:1919440 [sender.py:send():378] send: metric
2024-05-23 18:12:55,593 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: status_report
2024-05-23 18:12:55,593 DEBUG   SenderThread:1919440 [sender.py:send():378] send: metric
2024-05-23 18:12:55,594 DEBUG   SenderThread:1919440 [sender.py:send():378] send: history
2024-05-23 18:12:55,594 DEBUG   SenderThread:1919440 [sender.py:send_request():405] send_request: summary_record
2024-05-23 18:12:55,597 INFO    SenderThread:1919440 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 18:12:55,939 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: partial_history
2024-05-23 18:12:55,940 DEBUG   SenderThread:1919440 [sender.py:send():378] send: history
2024-05-23 18:12:55,941 DEBUG   SenderThread:1919440 [sender.py:send_request():405] send_request: summary_record
2024-05-23 18:12:55,942 INFO    SenderThread:1919440 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-23 18:12:56,251 DEBUG   HandlerThread:1919440 [handler.py:handle_request():158] handle_request: log_artifact
