2024-05-23 20:53:47,417 INFO    StreamThr :2726867 [internal.py:wandb_internal():85] W&B internal server running at pid: 2726867, started at: 2024-05-23 20:53:47.416655
2024-05-23 20:53:47,419 DEBUG   HandlerThread:2726867 [handler.py:handle_request():158] handle_request: status
2024-05-23 20:53:47,421 INFO    WriterThread:2726867 [datastore.py:open_for_write():87] open: ./wandb/run-20240523_205346-xixrkez8/run-xixrkez8.wandb
2024-05-23 20:53:47,422 DEBUG   SenderThread:2726867 [sender.py:send():378] send: header
2024-05-23 20:53:47,422 DEBUG   SenderThread:2726867 [sender.py:send():378] send: run
2024-05-23 20:53:47,424 INFO    SenderThread:2726867 [sender.py:_setup_resume():748] checking resume status for None/SEED_test_loo/xixrkez8
2024-05-23 20:53:48,279 INFO    SenderThread:2726867 [dir_watcher.py:__init__():211] watching files in: ./wandb/run-20240523_205346-xixrkez8/files
2024-05-23 20:53:48,279 INFO    SenderThread:2726867 [sender.py:_start_run_threads():1123] run started: xixrkez8 with start time 1716468826.515652
2024-05-23 20:53:48,295 DEBUG   HandlerThread:2726867 [handler.py:handle_request():158] handle_request: check_version
2024-05-23 20:53:48,295 DEBUG   SenderThread:2726867 [sender.py:send_request():405] send_request: check_version
2024-05-23 20:53:48,686 DEBUG   HandlerThread:2726867 [handler.py:handle_request():158] handle_request: run_start
2024-05-23 20:53:48,687 DEBUG   HandlerThread:2726867 [system_info.py:__init__():26] System info init
2024-05-23 20:53:48,687 DEBUG   HandlerThread:2726867 [system_info.py:__init__():41] System info init done
2024-05-23 20:53:48,687 INFO    HandlerThread:2726867 [system_monitor.py:start():194] Starting system monitor
2024-05-23 20:53:48,687 INFO    SystemMonitor:2726867 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-23 20:53:48,688 INFO    HandlerThread:2726867 [system_monitor.py:probe():214] Collecting system info
2024-05-23 20:53:48,689 INFO    SystemMonitor:2726867 [interfaces.py:start():188] Started cpu monitoring
2024-05-23 20:53:48,689 INFO    SystemMonitor:2726867 [interfaces.py:start():188] Started disk monitoring
2024-05-23 20:53:48,691 INFO    SystemMonitor:2726867 [interfaces.py:start():188] Started gpu monitoring
2024-05-23 20:53:48,692 INFO    SystemMonitor:2726867 [interfaces.py:start():188] Started memory monitoring
2024-05-23 20:53:48,693 INFO    SystemMonitor:2726867 [interfaces.py:start():188] Started network monitoring
2024-05-23 20:53:48,713 DEBUG   HandlerThread:2726867 [system_info.py:probe():150] Probing system
2024-05-23 20:53:48,714 DEBUG   HandlerThread:2726867 [system_info.py:_probe_git():135] Probing git
2024-05-23 20:53:48,721 DEBUG   HandlerThread:2726867 [system_info.py:_probe_git():143] Probing git done
